ScenarioID;Reasoning;Description of the classification;ThreatID;VulnerabilityID;RemdiationID;Remediation strategy
S102;Inadequate supervision leading to file recovery issues;Network worm;M28;V8;30;NTH 7  
S102;Inadequate supervision affecting file recovery with backups;Network worm;M28;V8;30;NTH 7  
S102;Untrained staff causing security issues;Network worm;M28;V8;30;NTH 7  
S102;Testing computer literacy of staff;Network worm;M28;V8;30;NTH 7  
S102;Staff training and internal courses;Network worm;M28;V8;30;NTH 7  
S102;Periodic safety checks to maintain regulations;Network worm;M28;V8;30;NTH 7  
S102;Establishing user support for security tasks;Network worm;M28;V8;30;NTH 7  
S102;Regular inventory management;Network worm;M28;V8;21;NTH 7  
S102;Access control based on need-to-know;Network worm;M28;V8;22;NTH 7  
S102;Configuration Management Plan development;Network worm;M28;V8;26.1;NTH 7  
S102;Maintaining system life cycle through updates;Network worm;M28;V8;26.5;NTH 7
S106;Remediation ID:7;Network worm;M28;V8;Remediation Strategy:Implement robust access controls to prevent unauthorized access and ensure proper monitoring of network activities.;error
S106;Remediation ID:3;Network worm;M28;V8;Remediation Strategy:Enhance file recovery mechanisms by implementing systematic backup and restoration procedures.;error
S106;Remediation ID:6;Network worm;M28;V8;Remediation Strategy:Integrate advanced backup solutions to ensure quick recovery of important data following system failures or disasters.;error
S106;Remediation ID:9;Network worm;M28;V8;Remediation Strategy:Implement stringent security measures and regular audits to safeguard sensitive information.;error
S106;Remediation ID:7;Network worm;M28;V8;Remediation Strategy:Enforce strict access control policies and restart protocols to minimize unauthorized system access.;error
S106;Remediation ID:5;Network worm;M28;V8;Remediation Strategy:Conduct training tests and implement educational programs to enhance staff proficiency in using company resources safely.;error
S106;Remediation ID:8;Network worm;M28;V8;Remediation Strategy:Create comprehensive training programs that are tailored to the outcomes of diagnostic assessments.;error
S106;Remediation ID:9;Network worm;M28;V8;Remediation Strategy:Conduct evaluations and form specialized teams based on test results to address knowledge gaps effectively.;error
S106;Remediation ID:4;Network worm;M28;V8;Remediation Strategy:Implement motivational strategies and educational programs to promote adherence to company safety protocols.;error
S106;Remediation ID:5;Network worm;M28;V8;Remediation Strategy:Develop multi-faceted training modules that include workshops, simulations, and practical exercises.;error
S106;Remediation ID:2;Network worm;M28;V8;Remediation Strategy:Form a dedicated team to provide security monitoring, threat assessments, and incident management support.;error
S106;Remediation ID:1;Network worm;M28;V8;Remediation Strategy:Enhance system infrastructure by implementing best practices in hardware/software inventory management, access control assignment, and comprehensive configuration management to optimize performance and security.;error
S108;Remediation ID;Unnoticed data theft;M26;V25;Remediation Strategy  ;error
S108;s12.1;Unnoticed data theft;M26;V25;Recover files that were active at the time of system failure  ;error
S108;Remediation ID;Unnoticed data theft;M26;V25;Remediation Strategy  ;error
S108;s12.2;Unnoticed data theft;M26;V25;Recovering damaged files using previously made backups  ;error
S108;Remediation ID;Unnoticed data theft;M26;V25;Remediation Strategy  ;error
S108;s12.3;Unnoticed data theft;M26;V25;Checking critical files, associated with passwords  ;error
S108;Remediation ID;Unnoticed data theft;M26;V25;Remediation Strategy  ;error
S108;pe4;Unnoticed data theft;M26;V25;Staff training;error
S110;Reasoning: Inadequate network supervision leading to potential security risks;Violation of login procedures;M27;V23; remediation involves improving monitoring and management tools.  ;error
S110;Remediation ID: 37;Violation of login procedures;M27;V23; Remedy Strategy: Configure Snort and firewalls for enhanced network monitoring.;error
S110;Reasoning: Inadequate network supervision causing potential vulnerabilities;Violation of login procedures;M27;V23; remediation focuses on improving monitoring and management tools.  ;error
S110;Remediation ID: 37;Violation of login procedures;M27;V23; Remedy Strategy: Configure Snort and firewalls for enhanced network monitoring.;error
S110;Reasoning: Need to recover files after a system failure;Violation of login procedures;M27;V23; remediation involves implementing a disaster recovery plan with tape backups.  ;error
S110;Remediation ID: 40;Violation of login procedures;M27;V23; Remedy Strategy: Implement disaster recovery plan with tape backups.;error
S110;Reasoning: Need to recover damaged files using previously made backups;Violation of login procedures;M27;V23; remediation focuses on utilizing existing backups effectively.  ;error
S110;Remediation ID: 40;Violation of login procedures;M27;V23; Remedy Strategy: Utilize existing backups for file recovery.;error
S110;Reasoning: Critical files related to passwords require special attention;Violation of login procedures;M27;V23; remediation involves encrypting and regularly reviewing these files.  ;error
S110;Remediation ID: 38;Violation of login procedures;M27;V23; Remedy Strategy: Encrypt sensitive data and conduct regular audits of critical password-related files.;error
S110;Reasoning: Inadequate staff training leading to system errors;Violation of login procedures;M27;V23; remediation focuses on providing staff with proper training materials.  ;error
S110;Remediation ID: 21;Violation of login procedures;M27;V23; Remedy Strategy: Provide staff training materials covering company policies and security measures.;error
S110;Reasoning: Unauthorized software applications causing security risks;Violation of login procedures;M27;V23; remediation involves implementing patch management for updates.  ;error
S110;Remediation ID: 45;Violation of login procedures;M27;V23; Remedy Strategy: Implement patch management to ensure timely updates on authorized software.;error
S110;Reasoning: Inadequate staff following safety policies;Violation of login procedures;M27;V23; remediation focuses on educating staff on company safety regulations and measures.  ;error
S110;Remediation ID: 23;Violation of login procedures;M27;V23; Remedy Strategy: Educate staff on company's safety policy, possible threats, and mitigation measures.;error
S110;Reasoning: Inadequate staff following security protocols;Violation of login procedures;M27;V23; remediation involves maintaining constant attention to safety regulations through posters, videos, etc.  ;error
S110;Remediation ID: 24;Violation of login procedures;M27;V23; Remedy Strategy: Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos.;error
S110;Reasoning: Inadequate staff following security procedures;Violation of login procedures;M27;V23; remediation focuses on creating a climate of serenity and reducing discontent among employees.  ;error
S110;Remediation ID: 25;Violation of login procedures;M27;V23; Remedy Strategy: Maintain a climate of serenity within the company to reduce discontent among employees.;error
S110;Reasoning: Need a user support team for security checks and assistance;Violation of login procedures;M27;V23; remediation involves establishing such a team.  ;error
S110;Remediation ID: 34;Violation of login procedures;M27;V23; Remedy Strategy: Establish a user support staff to perform security checks and provide assistance with security issues.;error
S110;Reasoning: Hardware and software inventory management needed;Violation of login procedures;M27;V23; remediation focuses on ensuring proper inventory records.  ;error
S110;Remediation ID: 26;Violation of login procedures;M27;V23; Remedy Strategy: Maintain accurate hardware and software inventory for proper access control and configuration management.;error
S110;Reasoning: Misconfigurations in network settings require fixing;Violation of login procedures;M27;V23; remediation involves implementing a configuration management plan.  ;error
S110;Remediation ID: 35;Violation of login procedures;M27;V23; Remedy Strategy: Implement a configuration management plan to ensure consistency across network devices.;error
S110;Reasoning: Unauthorized modifications of hardware resources need monitoring;Violation of login procedures;M27;V23; remediation focuses on ensuring proper access control.  ;error
S110;Remediation ID: 29;Violation of login procedures;M27;V23; Remedy Strategy: Ensure proper access control for unauthorized modifications of hardware resources.;error
S110;Reasoning: Misconfigurations in software installations require fixing;Violation of login procedures;M27;V23; remediation involves implementing a configuration management plan.  ;error
S110;Remediation ID: 36;Violation of login procedures;M27;V23; Remedy Strategy: Implement a configuration management plan to ensure consistency across network devices.;error
S110;Reasoning: Unauthorized use of network resources requires proper monitoring and control;Violation of login procedures;M27;V23; remediation focuses on enhancing network security measures.  ;error
S110;Remediation ID: 27;Violation of login procedures;M27;V23; Remedy Strategy: Enhance network security measures through monitoring, filtering, and access controls.;error
S110;Reasoning: Unauthorized modifications of hardware require proper protection;Violation of login procedures;M27;V23; remediation involves ensuring proper access control for unauthorized modifications.  ;error
S110;Remediation ID: 30;Violation of login procedures;M27;V23; Remedy Strategy: Ensure proper access control for unauthorized modifications to hardware resources.;error
S110;Reasoning: Unauthorized use of network devices needs monitoring;Violation of login procedures;M27;V23; remediation focuses on improving network security measures.  ;error
S110;Remediation ID: 28;Violation of login procedures;M27;V23; Remedy Strategy: Improve network security by enhancing monitoring and filtering capabilities.;error
S110;Reasoning: Inadequate training leading to system errors;Violation of login procedures;M27;V23; remediation involves providing staff with proper training materials.  ;error
S110;Remediation ID: 16;Violation of login procedures;M27;V23; Remedy Strategy: Provide staff training materials covering company policies and security measures.;error
S110;Reasoning: Misconfigurations in hardware installations need fixing;Violation of login procedures;M27;V23; remediation focuses on implementing a configuration management plan.  ;error
S110;Remediation ID: 32;Violation of login procedures;M27;V23; Remedy Strategy: Implement a configuration management plan to ensure consistency across network devices.;error
S110;Reasoning: Unauthorized use of network resources needs proper monitoring and control;Violation of login procedures;M27;V23; remediation involves enhancing network security measures.  ;error
S110;Remediation ID: 18;Violation of login procedures;M27;V23; Remedy Strategy: Enhance network security through proper monitoring, filtering, and access controls.;error
S110;Reasoning: Misconfigurations in software installations need fixing;Violation of login procedures;M27;V23; remediation focuses on implementing a configuration management plan.  ;error
S110;Remediation ID: 33;Violation of login procedures;M27;V23; Remedy Strategy: Implement a configuration management plan to ensure consistency across network devices.;error
S110;Reasoning: Inadequate training leading to system errors;Violation of login procedures;M27;V23; remediation involves providing staff with proper training materials.  ;error
S110;Remediation ID: 17;Violation of login procedures;M27;V23; Remedy Strategy: Provide staff training materials covering company policies and security measures.;error
S110;Reasoning: Misconfigurations in hardware installations need fixing;Violation of login procedures;M27;V23; remediation focuses on ensuring proper access control.  ;error
S110;Remediation ID: 31;Violation of login procedures;M27;V23; Remedy Strategy: Ensure proper access control for unauthorized modifications to hardware resources.;error
S112;Reasoning;Unnoticed data theft;M26;v25;Remediation ID;Remediation strategy  
S112;Inadequate supervision leading to system failure;Unnoticed data theft;M26;v25;S03;Implement enhanced system supervision measures to prevent future occurrences.  
S112;Recovering files during system failure;Unnoticed data theft;M26;v25;S03;Ensure robust file recovery processes with backups and active monitoring.  
S112;Staff unavailability affecting security;Unnoticed data theft;M26;v25;S95;Conduct staff training programs focusing on security protocols and emergency procedures.  
S112;Internal courses for staff safety;Unnoticed data theft;M26;v25;S75;Develop a comprehensive initial assessment to gauge current security awareness before starting the course.  
S112;Final exams to evaluate knowledge;Unnoticed data theft;M26;v25;S75;Implement periodic knowledge checks to assess and improve employee understanding of security practices.  
S112;Staff motivation regarding safety;Unnoticed data theft;M26;v25;NTH:S16;Encourage staff to adhere to company policies through consistent reminders and positive reinforcement.  
S112;Grouping based on expertise for training;Unnoticed data theft;M26;v25;NTH:S16;Create task-specific teams to enhance problem-solving during incidents.  
S112;Hardware and software inventory management;Unnoticed data theft;M26;v25;S09;Establish a system to track all hardware and software assets for quick identification and recovery.  
S112;Access control based on need-to-know;Unnoticed data theft;M26;v25;S09;Assign appropriate access levels using role-based access control (RBAC).  
S112;Configuration control measures;Unnoticed data theft;M26;v25;S15;Adopt a Configuration Management Plan (CMP) with regular updates, logs, and audits to ensure system stability.
S114;Reasoning;Unnoticed data theft;M26;V25;Remediation ID;Remediation Strategy  
S114;Inadequate supervision leading to system failure recovery,s12.1;Unnoticed data theft;M26;V25;Recovering files active at system failure  ;error
S116;reasoning;Unnoticed data theft;M26;v25;Remediation ID;Remediation strategy  
S116;"""Reasoning: Address network worm V14 Inadequate supervision s12.1 with single-user restart.""";Unnoticed data theft;M26;v25;150;Restarting the system in single-user mode  
S116;"""Reasoning: Network worm V14 Inadequate supervision s12.2 uses backup restoration to recover damaged files.""";Unnoticed data theft;M26;v25;167;Recovering damaged files using previously made backups  
S116;"""Reasoning: Network worm V14 Inadequate supervision s12.3 involves critical file checking for passwords.""";Unnoticed data theft;M26;v25;158;Check critical files associated with passwords  
S116;reasoning;Unnoticed data theft;M26;v25;Remediation ID;Remediation strategy  
S116;"""Reasoning: Network worm V16 Untrained staff pe4.1 assesses computer literacy to train staff.""";Unnoticed data theft;M26;v25;190;Test to assess the level of computer literacy of staff  
S116;"""Reasoning: Network worm V16 Untrained staff pe4.2 provides internal training on procedures based on tests.""";Unnoticed data theft;M26;v25;195;Internal course on the use of procedures based on tests carried out  
S116;"""Reasoning: Network worm V16 Untrained staff pe4.3 evaluates knowledge through final exams.""";Unnoticed data theft;M26;v25;200;Final exams to evaluate the level of knowledge acquired  
S116;"""Reasoning: Network worm V16 Untrained staff pe4.4 conducts periodic knowledge checks.""";Unnoticed data theft;M26;v25;205;Periodic knowledge checks  
S116;"""Reasoning: Network worm V16 Untrained staff pe4.5 forms working groups based on expertise.""";Unnoticed data theft;M26;v25;210;Creation of working groups according to specific expertise  
S116;reasoning;Unnoticed data theft;M26;v25;Remediation ID;Remediation strategy  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.1 motivates staff to follow safety policy.""";Unnoticed data theft;M26;v25;235;Motivate staff to follow the company's safety policy  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.2 educates staff on threats and mitigation measures.""";Unnoticed data theft;M26;v25;240;Educate staff on possible threats and how to limit their extent by implementing mitigation measures  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.3 maintains safety regulations with posters, circulars, videos.""";Unnoticed data theft;M26;v25;245;Maintain constant attention to safety regulations by adopting posters, circular letters, educational videos  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.4 avoids discontent among employees due to safety concerns.""";Unnoticed data theft;M26;v25;250;Avoid situations of discontent on the part of employees  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.5 regularly reviews staff safety training.""";Unnoticed data theft;M26;v25;255;Regularly review staff safety training  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.6 keeps staff informed about safety news.""";Unnoticed data theft;M26;v25;260;Keep staff informed of safety news  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pe3.7 maintains company culture regarding safety.""";Unnoticed data theft;M26;v25;265;Maintain company culture regarding safety and security  
S116;reasoning;Unnoticed data theft;M26;v25;Remediation ID;Remediation strategy  
S116;"""Reasoning: Network worm V23 Unauthorized software applications pr2x.y implements additional measures beyond essential actions.""";Unnoticed data theft;M26;v25;NTH;NTH action plan
S120;Reasoning;Sabotage;M25;V13;Remediation ID;Remediation strategy  
S120;Inadequate supervision, V14, Restarting files in single-user mode;Sabotage;M25;V13;1.s12.1,Schedule periodic system restarts to minimize downtime and ensure recovery of all active files  ;error
S120;Untrained staff, V16, Testing computer literacy;Sabotage;M25;V13;3.pe4.1,Motivate staff to adhere to safety policies through training and testing their knowledge  ;error
S120;Untrained staff, V16, Internal course on procedures;Sabotage;M25;V13;3.pe4.2,Educate staff on potential threats and how to mitigate them using practical examples  ;error
S120;Untrained staff, V16, Final exams evaluation;Sabotage;M25;V13;3.pe4.3,Conduct periodic assessments to gauge understanding of safety protocols and reinforce learning  ;error
S120;Untrained staff, V16, Knowledge checks;Sabotage;M25;V13;3.pe4.4,Implement regular knowledge refreshers through various engagement methods like quizzes or workshops  ;error
S120;Unauthorized software, V23, Safety policy motivation;Sabotage;M25;V13;2.pe3.1,Suggest using specific tools or resources for safer coding practices to avoid unauthorized software issues  ;error
S120;Unauthorized software, V23, Threat education;Sabotage;M25;V13;2.pe3.2,Educate staff on mitigating risks through training and hands-on exercises  ;error
S120;Unauthorized software, V23, Posters and circulars;Sabotage;M25;V13;2.pe3.3,Maintain visible safety regulations to keep everyone informed about their responsibilities  ;error
S120;Unauthorized software, V23, Avoid discontent;Sabotage;M25;V13;2.pe3.4,Encourage a positive work environment by addressing any issues promptly and fairly  ;error
S120;Unauthorized software, V23, Regular reviews;Sabotage;M25;V13;2.pe3.5,Conduct periodic evaluations of training programs to ensure effectiveness  ;error
S120;Unauthorized software, V23, Safety updates;Sabotage;M25;V13;2.pe3.6,Keep staff informed about the latest safety guidelines through newsletters or internal channels  ;error
S120;Unauthorized software, V23, Serenity climate;Sabotage;M25;V13;2.pe3.7,Cultivate a supportive environment where employees feel comfortable raising concerns  ;error
S120;Unauthorized software, V25, User support for checks;Sabotage;M25;V13;2.pe5,Assign dedicated personnel to monitor and address issues promptly  ;error
S120;Unauthorized software, V25, System monitoring tools;Sabotage;M25;V13;2.pe5,Implement automated tools or scripts to detect unauthorized activities proactively  ;error
S120;Unauthorized software, V25, Log analysis;Sabotage;M25;V13;2.pe5,Examine access logs to identify potential breaches and stop unauthorized actions  ;error
S120;Reasoning;Sabotage;M25;V13;Remediation ID;Remediation strategy  
S120;Inadequate supervision, V14, File recovery steps;Sabotage;M25;V13;1.s12.3,Continue using specific methods for file recovery until a permanent fix is implemented  ;error
S120;Unauthorized software, V25, Log analysis strategy;Sabotage;M25;V13;2.pe5,Avoid relying solely on logs by cross-referencing with other data sources like access control systems  ;error
S120;Reasoning;Sabotage;M25;V13;Remediation ID;Remediation strategy  
S120;Inadequate supervision, V14, Testing environment usage;Sabotage;M25;V13;1.s13.1,Use specific testing environments to ensure all files are recoverable before a permanent fix is applied  ;error
S120;Unauthorized software, V25, Log analysis NTH;Sabotage;M25;V13;2.pe5,Avoid relying solely on logs by cross-referencing with other data sources like access control systems  ;error
S120;Reasoning;Sabotage;M25;V13;Remediation ID;Remediation strategy  
S120;Inadequate supervision, V14, File recovery steps;Sabotage;M25;V13;1.s12.3,Continue using specific methods for file recovery until a permanent fix is implemented;error
S122;Remediation ID;Sabotage;M25;V33;Remediation Strategy;error
S122;30;Sabotage;M25;V33;Access Control Measures to Prevent Unauthorized Access;error
S122;35;Sabotage;M25;V33;Improved Backup and Recovery Processes;error
S122;35;Sabotage;M25;V33;Improved Backup and Recovery Processes;error
S122;40;Sabotage;M25;V33;Staff Training Program for Password Management;error
S122;40;Sabotage;M25;V33;Staff Training Program for Password Management;error
S122;40;Sabotage;M25;V33;Staff Training Program for Password Management;error
S122;40;Sabotage;M25;V33;Staff Training Program for Password Management;error
S122;40;Sabotage;M25;V33;Staff Training Program for Password Management;error
S122;40;Sabotage;M25;V33;Staff Training Program for Password Management;error
S122;50;Sabotage;M25;V33;Motivate Staff to Adhere to Company Policies;error
S122;50;Sabotage;M25;V33;Educate Staff on Potential Threats and Mitigation Measures;error
S122;50;Sabotage;M25;V33;Maintain Awareness of Safety Regulations;error
S122;50;Sabotage;M25;V33;Avoid Employee Contention with Company Policies;error
S122;50;Sabotage;M25;V33;Regular Review of Staff Training Programs;error
S122;50;Sabotage;M25;V33;Keep Staff Informed About Safety News;error
S122;50;Sabotage;M25;V33;Maintain a Positive Safety Culture;error
S122;21;Sabotage;M25;V33;Internal Security Monitoring and Support Team;error
S123;Reasoning: Inadequate supervision leading to system failure;Sabotage;M25;V33; staff training to improve monitoring skills  ;error
S123;Remediation ID: s12.1;Sabotage;M25;V33;Remediation strategy: Staff training  ;error
S123;Reasoning: Untrained staff causing network worm risks through insufficient supervision;Sabotage;M25;V33; ensuring proper training and awareness  ;error
S123;Remediation ID: pe4;Sabotage;M25;V33;Remediation strategy: Test to assess computer literacy of staff (pe4.1); Internal course on procedures based on tests carried out (pe4.2)
S123;Reasoning: Unauthorized software applications causing network worm risks;Sabotage;M25;V33; educating staff about threats and implementing mitigation measures  ;error
S123;Remediation ID: pe3;Sabotage;M25;V33;Remediation strategy: Motivate staff to follow safety policy (pe3.1); Educate on possible threats and mitigation measures (pe3.2)
S123;Reasoning: Network worm risks due to unauthorized software applications;Sabotage;M25;V33; establishing user support staff for security checks and assistance  ;error
S123;Remediation ID: pe5;Sabotage;M25;V33;Remediation strategy: Establish a user support staff team with security checks and assistance (pe5)  ;error
S123;Reasoning: Hardware and software inventory management for network worm risks;Sabotage;M25;V33; ensuring proper access and configuration control  ;error
S123;Remediation ID: pr21;Sabotage;M25;V33;Remediation strategy: Assign access according to need-to-know and qualification (pr21)  ;error
S123;Reasoning: Configuration management for network worm risks;Sabotage;M25;V33; implementing proper changes and controls  ;error
S123;Remediation ID: pr26;Sabotage;M25;V33;Remediation strategy: Develop a Configuration Management Plan (pr26.2); Record all configuration changes (pr26.3)
S124;Remediation ID: pe3;Sabotage;M25;V33; Remedy Strategy: Educate staff on using backups and maintaining safety policies.;error
S124;Remediation ID: pr26;Sabotage;M25;V33; Remedy Strategy: Ensure correct backup configurations through staff training.;error
S125;Reasoning;Fire;M16;V28;Remediation ID;Remediation strategy  
S125;"""Recover files that were active at the time of system failure""";Fire;M16;V28;s12.1;Check critical files, associated with passwords  
S125;"""Check critical files, associated with passwords""";Fire;M16;V28;s12.3;Regularly review staff safety training  
S125;"""Recovering damaged files using previously made backups""";Fire;M16;V28;s12.4;Maintain a climate of serenity within the company  
S125;"""Network worm Supervision Untrained staff""";Fire;M16;V28;pe4.1;Test to assess the level of computer literacy of staff  
S125;"""Assigning access to application software and operating system according to need-to-know and qualification""";Fire;M16;V28;pr26.3;Developing a Configuration Management Plan  
S125;"""Network worm Supervision Untrained staff""";Fire;M16;V28;pe4.5;Create working groups according to specific expertise
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;R1;Network worm;M28;V23;Recovering files that were active at the time of system failure  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PR1;Network worm;M28;V23;Recovering files using previously made backups  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;R1;Network worm;M28;V23;Checking critical files associated with passwords  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE3.1;Network worm;M28;V23;Test to assess the level of computer literacy of staff  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4;Network worm;M28;V23;Internal course on the use of procedures based on tests carried out  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4.3;Network worm;M28;V23;Final exams to evaluate the level of knowledge acquired  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4.5;Network worm;M28;V23;Periodic knowledge checks  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE5;Network worm;M28;V23;Establish a user support staff to perform security checks and provide assistance with security issues  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PR21;Network worm;M28;V23;Hardware and software inventory  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PR22;Network worm;M28;V23;Assigning access to application software and operating system according to need-to-know and qualification  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4;Network worm;M28;V23;Configuration management implementation  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PR1;Network worm;M28;V23;Prompt recovery steps including checking active files and ensuring data integrity  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE3.1;Network worm;M28;V23;Testing to identify potential vulnerabilities (NTH)  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4;Network worm;M28;V23;Internal course on the use of procedures based on tests carried out  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4.3;Network worm;M28;V23;Final exams to evaluate the level of knowledge acquired (NTH)  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE4.5;Network worm;M28;V23;Periodic knowledge checks  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE5;Network worm;M28;V23;Establish a user support staff to perform security checks and provide assistance with security issues  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PR1;Network worm;M28;V23;Prompt recovery steps including checking active files and ensuring data integrity  ;error
S127;Remediation ID;Network worm;M28;V23;Remediation strategy;  
S127;PE3.1;Network worm;M28;V23;Testing to identify potential vulnerabilities (NTH);error
S128;Inadequate supervision leading to system failure recovery,PA-09;Unnoticed data theft;M26;V25;Implement proper access control measures with clear policies and roles.  ;error
S128;Recovering files after system failure,V14,PA-25;Unnoticed data theft;M26;V25;Data recovery using existing backups and recovery tools.  ;error
S128;Using previously made backups for file recovery,V14,PA-25;Unnoticed data theft;M26;V25;Same as above.  ;error
S128;Check critical files associated with passwords,V16,PA-03;Unnoticed data theft;M26;V25;Conduct staff training programs focusing on password security.  ;error
S128;Testing staff computer literacy and internal courses,pe4,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Assess the level of computer literacy and conduct regular training sessions.  ;error
S128;Final exams to evaluate knowledge acquired,pe4.3,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Implement final assessments to ensure proper understanding.  ;error
S128;Periodic knowledge checks,pe4.4,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Conduct regular evaluations to maintain staff expertise.  ;error
S128;Establishing working groups according to expertise,pe4.5,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Form specialized teams for different tasks.  ;error
S128;Staff training on safety policies and threat mitigation,pe3.1,PA-03;Unnoticed data theft;M26;V25;Provide training programs covering safety protocols and threat management.  ;error
S128;Educating staff on implementing safety measures,pe3.2,PA-03;Unnoticed data theft;M26;V25;Conduct workshops and provide materials on best practices.  ;error
S128;Maintaining attention to safety regulations,pe3.3,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Adopt posters, circulars, videos, etc., to ensure compliance.  ;error
S128;Avoiding discontent among employees,pe3.4,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Encourage feedback and address concerns promptly.  ;error
S128;Regularly reviewing staff safety training,pe3.5,PA-03;Unnoticed data theft;M26;V25;Schedule periodic reviews to keep training relevant.  ;error
S128;Keeping staff informed of safety news,pe3.6,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Issue updates and organize briefings on new information.  ;error
S128;Maintaining a serenity climate within the company,pe3.7,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Promote open communication to reduce stress among employees.  ;error
S128;Establishing user support staff for security checks,pe5,NTH-SECURE-NOW;Unnoticed data theft;M26;V25;Assign dedicated personnel for proactive monitoring and assistance.  ;error
S128;Hardware and software inventory management,pr21,PA-05;Unnoticed data theft;M26;V25;Conduct regular audits to ensure accurate records.  ;error
S128;Assigning access based on need-to-know and qualifications,pr22,PA-05;Unnoticed data theft;M26;V25;Implement strict access controls with proper clearance.  ;error
S128;Configuration Management,pr26,PA-04;Unnoticed data theft;M26;V25;Develop and enforce policies for secure software updates and management.  ;error
S128;NTH-MITIGATE-RISKS,V23,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Mitigate risks through training and awareness programs.  ;error
S128;NTH-MITIGATE-RISKS,V23,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Same as above.  ;error
S128;NTH-MITIGATE-RISKS,V23,NTH-MITIGATE-RISKS;Unnoticed data theft;M26;V25;Proactive approach to ensure security.  ;error
S128;PA-05,pr21,PA-05;Unnoticed data theft;M26;V25;Ensure accurate inventory records for hardware and software.;error
S129;"""Reasoning: Restart system in single-user mode""";Sabotage;M25;V13;12;s12.1  
S129;"""Reasoning: Recovering files active at failure""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Recover damaged files using backups""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Check critical password files""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Staff training""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Staff training""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Internal course""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Final exams""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Periodic checks""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Working groups""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Avoid discontent""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Regular reviews""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: User support staff""";Sabotage;M25;V13;M28;NTH
S129;"""Reasoning: Hardware and software inventory""";Sabotage;M25;V13;M28;pr22,pr26  
S129;"""Reasoning: Access control""";Sabotage;M25;V13;M28;pr26.1,NTH  
S129;"""Reasoning: Configuration Management Plan""";Sabotage;M25;V13;M28;pr26.2,NTH  
S129;"""Reasoning: Record changes""";Sabotage;M25;V13;M28;pr26.3,NTH  
S129;"""Reasoning: Control plan""";Sabotage;M25;V13;M28;pr26.4,NTH
S130;Inadequate supervision to recover files was identified;Sabotage;M25;V33;1;s12.1  
S130;Recovering damaged files using backups requires improving system reliability;Sabotage;M25;V33;1;s12.2  
